@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute landmarks-1 numeric
@attribute landmarks-2 numeric
@attribute landmarks-3 numeric
@attribute landmarks-4 numeric
@attribute landmarks-5 numeric
@attribute landmarks-6 numeric
@attribute landmarks-7 numeric
@attribute landmarks-8 numeric
@attribute landmarks-9 numeric
@attribute landmarks-10 numeric
@attribute landmarks-11 numeric
@attribute landmarks-12 numeric
@attribute landmarks-13 numeric
@attribute landmarks-14 numeric
@attribute landmarks-15 numeric
@attribute landmarks-16 numeric
@attribute landmarks-17 numeric
@attribute landmarks-18 numeric
@attribute landmarks-19 numeric
@attribute landmarks-20 numeric
@attribute landmarks-21 numeric
@attribute landmarks-22 numeric
@attribute landmarks-23 numeric
@attribute landmarks-24 numeric
@attribute landmarks-25 numeric
@attribute landmarks-26 numeric
@attribute landmarks-27 numeric
@attribute landmarks-28 numeric
@attribute landmarks-29 numeric
@attribute landmarks-30 numeric
@attribute landmarks-31 numeric
@attribute landmarks-32 numeric
@attribute landmarks-33 numeric
@attribute landmarks-34 numeric
@attribute landmarks-35 numeric
@attribute landmarks-36 numeric
@attribute landmarks-37 numeric
@attribute landmarks-38 numeric
@attribute landmarks-39 numeric
@attribute landmarks-40 numeric
@attribute landmarks-41 numeric
@attribute landmarks-42 numeric
@attribute landmarks-43 numeric
@attribute landmarks-44 numeric
@attribute landmarks-45 numeric
@attribute landmarks-46 numeric
@attribute landmarks-47 numeric
@attribute landmarks-48 numeric
@attribute landmarks-49 numeric
@attribute landmarks-50 numeric
@attribute landmarks-51 numeric
@attribute landmarks-52 numeric
@attribute landmarks-53 numeric
@attribute landmarks-54 numeric
@attribute landmarks-55 numeric
@attribute landmarks-56 numeric
@attribute landmarks-57 numeric
@attribute landmarks-58 numeric
@attribute landmarks-59 numeric
@attribute landmarks-60 numeric
@attribute landmarks-61 numeric
@attribute landmarks-62 numeric
@attribute landmarks-63 numeric
@attribute outputs-1 numeric

@data
174,'2021/06/23 12:56:22:282',5,647.487366,396.937286,-0.000506,571.640991,373.622009,-7.889121,511.880707,322.482849,-11.02886,464.084473,274.915894,-14.404893,423.336487,242.187698,-18.073923,560.339355,204.177063,1.46473,541.478394,131.343628,1.948523,531.498474,81.811951,1.105057,523.570313,42.253368,-0.538695,611.538208,190.859848,1.471311,604.798401,108.182823,3.410256,601.123718,52.162956,1.914107,597.368652,12.295249,0.001225,659.077576,196.640381,-0.336583,665.161682,122.830551,-0.405283,669.79718,71.493538,-2.401206,671.427612,34.037804,-4.136207,704.071045,217.90683,-3.42399,724.000366,163.729218,-5.150111,738.205566,125.070602,-6.775233,749.235596,88.968758,-7.827887,1
175,'2021/06/23 12:56:30:032',6,634.748047,504.871826,-0.000528,553.815918,472.075073,-4.226454,487.548615,419.39093,-6.280158,439.523438,366.314026,-8.794251,404.745514,331.08255,-11.237881,528.999268,302.267517,1.551265,506.906219,227.630341,1.345534,493.180206,176.955002,-0.085149,483.722137,134.671829,-2.019004,577.192932,282.212921,0.2021,559.867065,197.092392,0.811269,547.381409,136.288605,-1.513411,539.766785,91.991211,-3.7114,623.894348,283.13678,-2.329652,617.256714,203.665359,-3.647172,612.151184,147.30574,-6.298396,608.958923,105.221153,-8.059912,670.182312,302.75885,-5.620938,679.777222,241.962921,-7.984591,686.903992,198.854797,-9.842668,693.227905,158.387085,-10.939647,1
176,'2021/06/23 12:56:30:040',6,630.726196,506.265472,-0.000478,550.260193,470.68338,-3.970584,485.65686,417.252991,-5.971846,438.880493,364.859772,-8.592462,404.17688,329.688934,-11.217253,527.867798,300.724792,1.930104,507.622192,226.226593,1.661426,494.877075,175.921005,0.169631,486.396851,134.002045,-1.819861,574.916565,282.352448,0.226082,560.030334,196.923386,0.706396,549.659973,136.539215,-1.678096,543.95166,92.225052,-3.866121,620.571228,284.621094,-2.689653,615.927429,205.029999,-4.094513,612.444214,148.348267,-6.703066,610.860901,105.464615,-8.415599,666.097717,305.338501,-6.3738,677.452271,244.626404,-8.819054,686.095886,201.181976,-10.678105,694.068176,159.775558,-11.768158,1
177,'2021/06/23 12:56:30:402',6,626.893433,506.379608,-0.00048,546.575317,470.666077,-3.841368,482.59787,417.793732,-5.867455,436.307526,366.507629,-8.60005,402.182159,331.82077,-11.404141,525.877258,300.728882,1.990968,506.794739,226.636246,1.600157,494.63678,176.093979,-0.026973,486.65918,133.900848,-2.132953,573.080078,282.847839,0.077713,558.771606,197.664658,0.317156,548.777466,136.975281,-2.3304,543.32428,92.243408,-4.704258,618.853638,285.60257,-3.036658,614.571533,206.526779,-4.717889,611.231995,149.704391,-7.598197,609.631104,106.683861,-9.491628,664.357727,306.85968,-6.899757,675.98645,246.686401,-9.567039,684.458252,203.162537,-11.59496,691.901489,161.698425,-12.822655,1
178,'2021/06/23 12:56:30:413',6,629.812317,505.557159,-0.000489,547.976929,469.508087,-3.329589,483.798859,416.994751,-5.020302,437.726776,365.336212,-7.280247,404.025238,330.964478,-9.480497,527.718689,301.919495,1.96006,507.277863,226.398605,1.802439,494.608643,175.998138,0.535174,486.230316,134.396667,-1.17529,575.389282,283.19931,0.347819,559.986206,196.267624,0.821509,549.536926,135.83577,-1.372356,543.725769,91.713135,-3.346574,621.418579,284.813538,-2.3247,615.908813,204.228668,-3.656921,612.024292,147.553192,-6.092902,610.137695,104.936295,-7.609995,666.500427,304.747986,-5.655394,677.282715,243.298492,-7.8799,685.387939,199.927444,-9.566687,692.656372,158.958847,-10.509384,1
179,'2021/06/23 12:56:30:723',6,628.376953,505.535767,-0.000519,546.865295,468.574432,-3.504802,482.988831,415.848114,-5.267549,437.325562,364.111084,-7.650208,404.373657,329.33667,-10.020048,526.319275,301.169617,2.078126,506.703827,226.005707,1.860267,494.384094,175.616333,0.460936,486.330872,134.116333,-1.386208,573.584167,282.760712,0.39866,558.87262,196.574341,0.841769,548.647827,136.415283,-1.490695,543.040344,92.375084,-3.573045,619.280762,284.588226,-2.400682,614.546448,204.777603,-3.80784,611.012085,148.557526,-6.40744,609.377136,106.325844,-8.044157,664.2276,304.509796,-5.896882,675.43811,243.598862,-8.266085,683.647217,200.428299,-10.083635,690.957642,159.732422,-11.1155,1
180,'2021/06/23 12:56:30:727',6,629.330566,503.968384,-0.000532,547.49884,466.372437,-2.930019,483.822968,414.133942,-4.39401,437.836334,363.641785,-6.524785,404.330688,330.622528,-8.650161,526.890991,300.54483,2.542563,507.082642,224.523727,2.516384,494.74646,174.341721,1.336195,486.698608,133.308151,-0.303028,573.898926,282.136414,0.847235,559.230652,194.83252,1.459896,549.194519,134.978882,-0.615876,543.747925,91.304886,-2.480529,619.513733,283.66449,-1.904245,614.619324,203.123093,-3.065864,611.101868,147.059082,-5.395319,609.557312,105.063828,-6.823024,664.360901,303.021729,-5.297255,675.30835,241.832642,-7.405482,683.530884,198.899078,-9.040278,690.936829,158.500793,-9.928536,1
181,'2021/06/23 12:56:31:118',6,628.499084,503.099609,-0.000565,546.607971,465.210815,-2.545283,483.100555,413.687653,-3.77483,436.876007,363.629242,-5.610655,402.969971,331.354431,-7.405838,526.710327,301.709412,2.620376,506.443268,224.485275,2.769139,493.785156,174.254425,1.8249,485.346619,133.467316,0.443303,573.81427,282.697357,1.120582,558.531555,194.041016,1.907791,548.101807,134.419373,0.136331,542.214661,91.014465,-1.449476,619.505371,283.281555,-1.342346,614.002136,201.785645,-2.270298,610.252136,146.019196,-4.323764,608.496338,104.447533,-5.50175,664.048889,301.435486,-4.386924,674.898438,239.623337,-6.186707,683.181885,197.033798,-7.598367,690.627441,157.204147,-8.293855,1
182,'2021/06/23 12:56:31:121',6,618.43457,495.864227,-0.000491,540.058899,459.612274,-3.84761,478.630829,409.291168,-5.78397,434.015289,361.737885,-8.373626,401.649536,331.896545,-11.075331,520.378662,294.028473,1.828067,501.9422,218.043915,1.78559,490.292358,166.585541,0.460053,482.493591,124.311417,-1.374345,567.2901,276.037567,0.500542,553.520874,189.361908,1.347908,542.985657,128.377838,-0.781222,536.286804,82.629486,-2.758815,612.992065,278.040009,-1.969601,608.838318,199.417618,-2.707779,605.581177,143.653717,-4.950477,603.653564,101.147507,-6.424839,658.414246,297.688843,-5.227955,670.599365,238.992203,-7.030376,679.940491,197.018188,-8.546547,687.788574,156.592056,-9.363604,1
183,'2021/06/23 12:56:31:451',6,615.049377,492.296875,-0.00038,537.547424,452.359406,-3.735668,478.201416,400.060577,-5.452672,436.178833,350.790558,-7.898499,405.556366,320.035248,-10.418901,519.360352,286.302032,2.567741,501.61087,211.651093,2.595791,490.377563,161.529388,1.15831,482.528687,120.156624,-0.807372,565.811401,269.485687,1.062981,553.640869,183.481735,2.035161,543.205811,123.743698,-0.166252,535.847229,78.778786,-2.263175,611.157776,272.859161,-1.663531,608.301819,195.309311,-2.434795,604.713074,141.40303,-4.89421,601.620667,99.847038,-6.581174,656.597229,293.830719,-5.194718,669.578796,237.017548,-7.023995,679.072998,197.412628,-8.65218,686.45813,158.418457,-9.606226,1
184,'2021/06/23 12:56:31:453',6,616.830322,493.207825,-0.000341,539.900757,452.540741,-4.149589,480.246002,400.133453,-6.020276,437.696686,351.246033,-8.683409,406.858246,319.889191,-11.463984,519.081604,285.355621,2.872089,500.629395,213.135925,2.872296,489.281555,163.515701,1.274887,481.568024,122.593246,-0.933684,565.086487,268.438934,1.253566,553.461548,184.705063,2.303772,543.961243,125.420547,-0.036764,537.56958,80.794441,-2.297361,610.284485,272.07843,-1.731514,608.568359,195.856018,-2.5439,606.153748,141.924133,-5.094678,604.192017,100.379585,-6.879541,656.1026,293.553467,-5.616652,670.176636,237.268143,-7.675779,680.604126,197.221664,-9.419176,689.011902,157.944534,-10.446717,1
185,'2021/06/23 12:56:31:800',6,617.509521,493.283112,-0.00032,540.596741,452.982819,-4.439506,480.69989,400.863556,-6.55785,437.851929,352.465271,-9.459119,406.421478,320.993134,-12.48732,519.73053,285.983063,2.378202,501.258911,214.878159,2.160624,489.980286,165.405243,0.397014,482.458435,124.293938,-1.946184,565.559448,269.116394,0.750045,554.417053,186.16304,1.583018,545.469116,126.790169,-0.897403,539.567261,81.819786,-3.258935,610.496887,272.890106,-2.260843,609.097412,197.055695,-3.240499,607.081177,142.692352,-5.838892,605.457703,100.569916,-7.659573,656.150085,294.562317,-6.201478,670.179626,238.300858,-8.393379,680.766907,197.824112,-10.172983,689.346375,158.004944,-11.233099,1
186,'2021/06/23 12:56:31:803',6,616.800598,491.637756,-0.000263,538.32605,450.029724,-3.366066,478.985016,397.929291,-4.827109,436.683075,349.877655,-7.087442,405.850067,319.587402,-9.382261,519.283569,283.010468,3.431574,500.103882,210.827026,3.624169,488.34433,161.717957,2.30408,480.617157,121.482658,0.402697,565.591064,265.960968,1.7156,554.250732,181.442368,2.850286,545.187805,122.701675,0.75253,539.313843,79.023659,-1.292275,610.822449,269.679749,-1.268157,609.290588,192.918594,-2.059711,606.830566,139.354614,-4.428496,605.052368,98.437737,-6.016658,656.034607,291.580414,-5.04244,670.389038,235.297256,-6.974166,680.688293,195.622925,-8.573349,689.096191,156.961945,-9.489516,1
187,'2021/06/23 12:56:32:129',6,615.00531,489.959259,-0.000282,536.7854,446.179993,-3.010559,478.484283,394.72287,-4.149234,437.095154,346.811279,-5.995883,407.563293,317.031586,-7.751347,519.827209,282.447083,3.828974,501.098541,209.10051,4.360726,489.767944,160.36264,3.32632,482.523132,121.02668,1.708836,565.880493,265.436859,2.383449,554.971375,180.067169,3.858977,546.19043,122.281456,2.068121,540.629456,79.725357,0.331622,610.641357,268.611847,-0.25631,609.472839,191.426041,-0.578983,607.170166,138.925003,-2.547129,605.598022,99.182823,-3.790907,654.721802,289.49411,-3.651333,669.589844,232.551086,-5.063726,680.055786,193.536011,-6.289036,688.649902,155.923874,-6.886638,1
188,'2021/06/23 12:56:32:132',6,614.909668,490.059265,-0.000279,537.067261,445.841675,-2.954799,479.185944,394.203522,-4.071218,438.330902,346.296967,-5.940911,409.505676,316.504456,-7.72787,519.21991,282.224884,4.073144,500.561249,209.773315,4.614428,489.325745,161.342148,3.512912,482.204376,122.122787,1.804274,564.884094,265.098846,2.516907,554.164734,180.692642,4.000239,545.581909,123.140564,2.163994,540.31488,80.72258,0.388622,609.428467,268.271637,-0.260315,608.635986,191.822662,-0.577263,606.53949,139.404694,-2.575887,605.19928,99.625931,-3.86154,653.499207,289.307587,-3.807154,668.541016,232.877533,-5.252773,679.042908,194.033234,-6.503819,687.773621,156.507126,-7.125331,1
189,'2021/06/23 12:56:32:462',6,615.646667,489.757874,-0.000198,538.21759,445.714294,-3.931485,479.971344,392.997467,-5.629846,438.526154,344.577515,-8.1149,408.413361,313.010986,-10.557926,519.406311,278.965027,3.533822,500.964294,208.871246,3.677617,489.382385,160.479416,2.13732,481.789948,120.63311,-0.036955,564.632751,262.51413,1.855085,554.88208,180.619339,2.958138,546.343689,123.02758,0.6292,540.724915,80.338104,-1.607543,608.683655,266.71051,-1.219337,609.034729,191.876785,-1.979739,606.746094,139.192978,-4.398596,604.77124,99.108063,-6.063287,652.947266,288.872589,-5.19835,668.169006,233.109283,-7.144184,678.123535,193.569885,-8.7323,686.045166,155.484818,-9.652995,1
190,'2021/06/23 12:56:32:467',6,617.641968,491.162323,-0.000206,539.008179,447.677399,-3.683287,479.662781,394.929169,-5.289174,437.361298,345.752655,-7.664558,406.429688,313.485565,-9.98446,521.061768,281.442902,3.355284,502.464203,210.255753,3.438195,490.631256,161.711395,1.930249,482.810852,121.797188,-0.155441,566.7995,264.892578,1.659026,556.016541,181.779892,2.618603,546.813782,123.879539,0.269791,540.765198,80.926224,-1.933783,611.174438,268.681335,-1.354102,610.02301,192.506531,-2.219525,606.819214,139.363251,-4.675672,604.221558,98.89846,-6.322706,655.493958,290.287689,-5.214511,669.455322,233.212677,-7.165915,678.643677,193.163834,-8.764114,685.921265,154.591599,-9.679265,1
191,'2021/06/23 12:56:32:875',6,617.259033,491.372681,-0.000227,538.845581,447.952423,-3.879463,479.512421,395.009827,-5.57022,437.084869,345.506104,-7.970557,405.871735,312.987793,-10.314123,521.437561,281.613403,3.078148,502.973419,209.923264,3.164663,491.348755,161.221344,1.7025,483.674438,121.313095,-0.325212,567.439087,265.167023,1.536545,556.822449,181.720291,2.539852,547.881653,123.869461,0.246588,541.972839,81.060234,-1.922205,611.916748,268.974304,-1.315562,610.88562,192.615311,-2.141535,608.022522,139.656921,-4.581364,605.668457,99.428352,-6.218329,656.114075,290.460632,-5.018628,670.197571,233.278976,-6.927886,679.570007,193.340332,-8.515833,686.977905,154.955582,-9.427126,1
192,'2021/06/23 12:56:32:879',6,616.789368,491.050629,-0.000233,538.91449,447.462555,-4.084278,479.710236,393.637115,-5.847018,436.833496,343.4664,-8.289305,404.837585,310.500336,-10.65684,522.920654,280.454315,2.998003,504.711884,208.918381,3.091988,492.884888,160.428345,1.617631,484.986786,120.745255,-0.415152,568.76123,264.368713,1.530985,558.89856,181.106827,2.577214,550.204773,123.615746,0.279619,544.497498,81.350624,-1.909287,612.70874,268.547058,-1.273016,612.170715,192.378052,-2.090111,609.473022,139.863449,-4.571125,607.301331,100.13932,-6.248126,656.185791,290.361542,-4.949,670.047363,233.326431,-6.848069,679.197815,193.793442,-8.456694,686.52179,155.95018,-9.405259,1
193,'2021/06/23 12:56:44:531',7,637.217773,517.338379,-0.000821,562.977478,483.998383,-2.135659,510.222931,425.041656,-2.157117,477.551971,367.380066,-3.957283,468.788422,317.758087,-5.700058,543.103943,326.657959,14.679333,527.725403,268.729767,12.188098,509.17865,245.232254,4.297147,491.625854,241.771255,-2.141258,581.157288,312.950226,10.345856,571.726074,241.088943,6.598147,548.381165,228.837967,-4.344313,530.662048,243.901031,-11.992708,619.12085,314.215027,3.898657,617.526184,242.444336,-0.868186,591.37439,233.531311,-11.017017,569.843201,250.33902,-17.630713,661.771545,328.227356,-3.345663,656.121521,269.366302,-8.453806,632.416077,253.492706,-15.010275,607.43396,260.59845,-20.052725,0.5
194,'2021/06/23 12:56:44:536',7,636.476563,514.36969,-0.000991,561.708191,480.332001,-2.15397,509.852325,422.674988,-2.190983,477.721008,366.346039,-3.947637,469.526215,317.336578,-5.678011,541.967163,325.415222,13.793999,527.342712,265.400513,11.169811,509.085846,240.701279,3.347978,492.314178,236.627594,-2.961848,579.670105,312.794647,9.410602,569.959167,239.759872,5.328414,547.136047,227.757156,-5.787323,530.824951,243.564621,-13.482073,617.225403,314.326141,2.982061,615.908997,241.96109,-2.040478,590.639587,233.80397,-12.593962,570.412842,252.004852,-19.439512,659.2724,327.842194,-4.200243,654.912109,268.25592,-9.493578,632.090393,252.743744,-16.346767,608.001221,261.098328,-21.635616,0.5
195,'2021/06/23 12:56:44:891',7,635.022644,514.056641,-0.001004,560.773804,479.34845,-2.215388,509.546631,421.493622,-2.297329,477.796265,364.907715,-4.072877,469.410919,315.476624,-5.8298,541.803223,325.324921,13.555641,527.05127,265.793427,10.950049,508.788025,240.435791,3.240808,491.734283,235.480087,-3.023258,579.479187,312.994751,9.19124,569.581543,240.778809,5.16717,546.791321,227.819031,-5.833409,530.181824,242.608185,-13.512318,616.927124,314.785706,2.784769,615.503052,243.157181,-2.275499,590.426392,234.259674,-12.799222,570.13623,251.630554,-19.666231,658.793762,328.46637,-4.368357,654.487854,269.369293,-9.691795,631.858826,253.437057,-16.530739,607.822693,261.156219,-21.839771,0.5
196,'2021/06/23 12:56:44:898',7,636.638977,516.152771,-0.000892,562.336243,482.102112,-2.085743,510.465881,423.934906,-2.120979,478.242859,367.4617,-3.916949,469.904388,317.516113,-5.701047,542.26001,325.158539,13.98612,526.569092,266.459564,11.196167,507.16037,242.276443,3.087618,488.930908,239.205597,-3.413056,580.269531,311.986206,9.508927,571.308167,239.740387,5.437118,547.459412,227.665054,-5.761754,529.711792,243.971466,-13.515257,618.09729,313.732056,2.955348,617.967773,241.638687,-2.01971,591.80304,232.665665,-12.491395,570.411011,250.6474,-19.285547,660.41449,327.917297,-4.373568,656.556396,268.654694,-9.624319,633.184082,252.280411,-16.40955,608.207458,259.955536,-21.638317,0.5
197,'2021/06/23 12:56:45:203',7,636.493835,514.941711,-0.000937,562.282288,480.418518,-2.174661,510.726532,422.7034,-2.318262,478.336914,366.98645,-4.188691,469.582855,317.862213,-6.040002,542.484924,324.366516,13.530172,527.017395,265.442627,10.597781,507.822388,240.895279,2.436327,489.736176,237.515015,-4.116267,580.205322,311.647461,9.044621,571.311951,239.368668,4.788867,547.670471,227.196198,-6.504786,530.132446,243.586899,-14.361479,617.737915,313.707214,2.502269,617.895447,241.805084,-2.651675,592.109375,233.063492,-13.299184,571.02124,251.369095,-20.227865,659.840942,328.101837,-4.805154,656.417786,268.982605,-10.19273,633.399536,252.941895,-17.112633,608.683716,261.04483,-22.475851,0.5
198,'2021/06/23 12:56:45:208',7,636.200012,515.314392,-0.000917,562.285217,480.702179,-2.356066,510.778564,422.324493,-2.667706,478.36911,365.900879,-4.709015,469.873077,316.052551,-6.738189,542.694946,323.341888,13.29151,526.86676,264.937744,10.025157,507.530609,240.66713,1.391371,489.011658,237.828568,-5.501583,580.896484,310.58371,8.780188,572.610657,238.069092,4.214047,548.600403,225.581482,-7.499188,530.187988,242.121597,-15.666235,618.824219,312.980164,2.192874,619.709717,240.709869,-3.172167,593.47113,231.662766,-14.068534,571.593201,250.121399,-21.169786,661.348755,327.984802,-5.174459,658.477478,268.931946,-10.711074,635.342957,252.707916,-17.780117,610.075867,260.81311,-23.269093,0.5
199,'2021/06/23 12:56:45:550',7,636.217285,515.525818,-0.000927,561.843994,481.079956,-2.426469,510.064117,422.593658,-2.738885,477.744293,365.915192,-4.772552,469.712982,316.098694,-6.790776,542.275024,323.334015,13.439505,526.509033,264.882599,10.276626,507.305664,240.809189,1.740311,488.973175,238.106583,-5.089375,580.781189,310.445923,9.001895,572.62616,238.128448,4.555847,548.855896,226.011444,-7.056671,530.671448,242.74614,-15.171407,619.002991,312.79425,2.472799,619.903503,240.73587,-2.821474,593.862061,232.055756,-13.676922,572.214172,250.691422,-20.75914,661.764038,327.776337,-4.84522,658.88562,268.920319,-10.346618,635.810791,252.954422,-17.390455,610.695313,261.222809,-22.854094,0.5
200,'2021/06/23 12:56:45:555',7,635.325378,518.989136,-0.000836,561.229126,483.467773,-2.053286,509.593018,423.825714,-2.351052,477.275269,366.835144,-4.518728,469.663269,316.264343,-6.726817,544.418213,323.511505,14.208788,530.332153,266.410278,10.729418,511.715088,243.534378,1.548224,492.935455,242.492172,-5.744572,582.638062,310.924713,9.416964,576.216064,238.917419,4.693519,551.916199,227.355133,-7.560769,532.195923,245.708633,-16.15167,620.315552,314.001617,2.523894,621.54895,241.578674,-3.067688,593.746338,233.752197,-14.344752,570.394104,254.275711,-21.717524,662.620911,330.118591,-5.122323,658.071899,271.354095,-10.697984,633.202881,255.839874,-17.90213,606.18634,265.224915,-23.57143,0.5
201,'2021/06/23 12:56:45:923',7,635.225281,518.854553,-0.000862,561.153809,483.033539,-2.029852,509.677948,423.359009,-2.31443,477.366272,366.48999,-4.465452,469.484436,316.208557,-6.660937,545.037659,323.441315,14.116249,531.155212,266.240814,10.622565,512.4104,243.448715,1.468767,493.483154,242.523941,-5.795266,583.123779,311.022858,9.308109,576.472107,239.150681,4.51859,552.066345,228.008621,-7.749969,532.418945,246.743179,-16.311384,620.589844,314.142303,2.413016,621.495422,241.832977,-3.2162,593.61084,234.299469,-14.487919,570.332153,255.097717,-21.83392,662.615417,330.148163,-5.228834,657.898865,271.333832,-10.814794,632.956848,255.899826,-18.02018,605.972107,265.412323,-23.67968,0.5
202,'2021/06/23 12:56:45:928',7,636.941711,516.365784,-0.000968,562.44043,481.392456,-3.036115,510.736053,422.262207,-3.733453,478.357941,365.01474,-6.043983,469.258392,316.10968,-8.290149,544.294983,324.024323,13.131876,530.165527,266.7323,9.879622,513.087708,243.581543,1.393539,496.316284,240.571014,-5.468467,582.573303,311.506226,9.023893,574.278503,241.062912,4.310218,552.533386,230.215195,-7.371846,535.816467,246.882217,-15.530902,620.447083,313.857239,2.800938,619.885803,243.512573,-2.675914,595.029541,235.993515,-13.522913,574.46051,254.354538,-20.605427,663.016602,328.929077,-4.250588,658.04895,271.09613,-9.899103,635.001648,256.227692,-16.987579,610.631287,264.599457,-22.479206,0.5
